"Part Suitability","Product (WPN)","Datasheet","SPICE Live Model","OPN","Price","Description","Power Conversion","VOUT (min) (V)","VOUT (max) (V)","VINDC/RMS (max) (V)","VINDC/RMS (min) (V)","IOUT (A)","Iq Typ (mA)","fSW Typ (kHz)","Topology","Control Mode","Package Type","Qualification","VCC Min (V)","VCC Max (V)","UVLO (V)","Stand-by Mode","Drive Capability Source","Drive Capability Sink","Latch","Shutdown Pin","Efficiency (%)","Phases","VDO Typ (V)","PSRR (dB)","Noise (µVrms)","Application","Polarity","Output","Enable","PowerGood","Short Circuit Protection","Soft Start","fJitter Typ (%)","RDS(ON) Typ (Ω)","V(BR)DSS Max (V)","IPeak (mA)","HV Start-up Min (V)","DSS (mA)","Over Power Compensation","Brown-out","PFC Mode","Frequency Operation","UVP","Inhibition","Vref Typ (V)","TA Max (°C)","TA Min (°C)","AEC Qualified","PPAP Capable","Halide Free","Lead Free","Status"
"69","FAN48623","https://www.onsemi.com/download/data-sheet/pdf/FAN48623-D.PDF","","FAN48623UC33X","0.65","2500 mA, Synchronous TinyBoost® Regulator with Bypass Mode","DC/DC","3.3","3.3","5.5","2.5","2.5","","2500","Step-Up","Voltage Mode","WLCSP-16","Standard","","","","","","","","","97","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53555","https://www.onsemi.com/download/data-sheet/pdf/FAN53555-D.PDF","","FAN53555UC24X","0.36","5 A, 2.4 MHz, Digitally Programmable TinyBuck™ Regulator","DC/DC","0.603","1.42","5.5","2.5","5","","2400","Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN48623","https://www.onsemi.com/download/data-sheet/pdf/FAN48623-D.PDF","","FAN48623UC315X","0.65","2500 mA, Synchronous TinyBoost® Regulator with Bypass Mode","DC/DC","3.15","3.15","5.5","2.5","2.5","","2500","Step-Up","Voltage Mode","WLCSP-16","Standard","","","","","","","","","97","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCV317","https://www.onsemi.com/download/data-sheet/pdf/LM317-D.PDF","","NCV317BD2TR4G","0.33","Linear Voltage Regulator, 1.5 A, Ultra-High PSRR","DC/DC","","","40","2.8","1.5","","","LDO","","D2PAK-3","Automotive","","","","","","","","","","","2.25","80","","Automotive","Positive","Single","false","false","","","","","","","","","","","","","","","","","","true","true","true","true","Active"
"69","FAN53555","https://www.onsemi.com/download/data-sheet/pdf/FAN53555-D.PDF","","FAN53555BUC24X","0.40","5 A, 2.4 MHz, Digitally Programmable TinyBuck™ Regulator","DC/DC","0.603","1.42","5.5","2.5","5","","2400","Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1562","https://www.onsemi.com/download/data-sheet/pdf/NCP1562A-D.PDF","","NCP1562ADBR2G","1.22","PWM Controller, High Performance, Active Clamp / Reset","DC/DC","","","","","","","1000","Forward","Voltage Mode","TSSOP-16","Standard","8","100","","","","","","","","1","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53526","https://www.onsemi.com/download/data-sheet/pdf/FAN53526-D.PDF","","FAN53526UC106X","0.37","3.0A, 2.4MHz, Digitally Programmable TinyBuck® Regulator","DC/DC","0.6","1.39375","5.5","2.5","3","","2400","Step-Down","Voltage Mode","WLCSP-15","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53526","https://www.onsemi.com/download/data-sheet/pdf/FAN53526-D.PDF","","FAN53526UC89X","0.37","3.0A, 2.4MHz, Digitally Programmable TinyBuck® Regulator","DC/DC","0.6","1.39375","5.5","2.5","3","","2400","Step-Down","Voltage Mode","WLCSP-15","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN49101","https://www.onsemi.com/download/data-sheet/pdf/FAN49101-D.PDF","","FAN49101AUC340X","0.44","Buck-Boost Regulator, 2 A, 1.8 MHz, TinyPower™ I<sup>2</sup>C","DC/DC","3.4","3.4","5.5","2.5","2","","1800","Step-Up/Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53555","https://www.onsemi.com/download/data-sheet/pdf/FAN53555-D.PDF","","FAN53555BUC08X","0.38","5 A, 2.4 MHz, Digitally Programmable TinyBuck™ Regulator","DC/DC","0.6","1.23","5.5","2.5","5","","2400","Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53555","https://www.onsemi.com/download/data-sheet/pdf/FAN53555-D.PDF","","FAN53555UC042X","0.37","5 A, 2.4 MHz, Digitally Programmable TinyBuck™ Regulator","DC/DC","0.603","1.411","5.5","2.5","5","","2400","Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53555","https://www.onsemi.com/download/data-sheet/pdf/FAN53555-D.PDF","","FAN53555UC04X","0.37","5 A, 2.4 MHz, Digitally Programmable TinyBuck™ Regulator","DC/DC","0.603","1.411","5.5","2.5","5","","2400","Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53525","https://www.onsemi.com/download/data-sheet/pdf/FAN53525-D.PDF","","FAN53525UC96X","0.35","3.0A, 2.4MHz, Digitally Programmable TinyBuck® Regulator","DC/DC","0.6","1.39375","5.5","2.5","3","","2400","Step-Down","","WLCSP-15","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1340","https://www.onsemi.com/download/data-sheet/pdf/NCP1340-D.PDF","","NCP1340B10DR2G","0.41","Quasi-Resonant Controller, High-Voltage, Featuring Valley Lock-Out Switching","AC/DC","","","","","","","","Flyback","Current Mode","SOIC-8","Standard","","30","9","true","500","800","false","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53555","https://www.onsemi.com/download/data-sheet/pdf/FAN53555-D.PDF","","FAN53555UC00X","0.38","5 A, 2.4 MHz, Digitally Programmable TinyBuck™ Regulator","DC/DC","0.6","1.23","5.5","2.5","5","","2400","Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53555","https://www.onsemi.com/download/data-sheet/pdf/FAN53555-D.PDF","","FAN53555UC03X","0.38","5 A, 2.4 MHz, Digitally Programmable TinyBuck™ Regulator","DC/DC","0.6","1.23","5.5","2.5","5","","2400","Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53555","https://www.onsemi.com/download/data-sheet/pdf/FAN53555-D.PDF","","FAN53555UC01X","0.44","5 A, 2.4 MHz, Digitally Programmable TinyBuck™ Regulator","DC/DC","0.6","1.23","5.5","2.5","5","","2400","Step-Down","Voltage Mode","WLCSP-20","Standard","","","","","","","","","80","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP13992","https://www.onsemi.com/download/data-sheet/pdf/NCP13992-D.PDF","","NCP13992AADR2G","0.80","Current Mode Resonant Controller with Integrated High Voltage Drivers, Enhanced Light Load","AC/DC","","","","","","","750","LLC","Current Mode","SOIC-16 NB","Standard","","20","15.8","true","500","1000","true","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP6334","https://www.onsemi.com/download/data-sheet/pdf/NCP6334B-D.PDF","","NCP6334CMTAATBG","0.43","Synchronous Buck Converter, 3 MHz, 2.0 A","DC/DC","0.6","5","5.5","2.3","2","","3000","Step-Down","Voltage Mode","WDFN-8","Standard","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP6334","https://www.onsemi.com/download/data-sheet/pdf/NCP6334B-D.PDF","","NCP6334BMTAATBG","0.43","Synchronous Buck Converter, 3 MHz, 2.0 A","DC/DC","0.6","5","5.5","2.3","2","","3000","Step-Down","Voltage Mode","WDFN-8","Standard","","","","","","","","","96","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1910","https://www.onsemi.com/download/data-sheet/pdf/NCP1910-D.PDF","","NCP1910B65DWR2G","1.57","Combo Power Factor Correction + Half Bridge Controller","AC/DC","","","","","","","500","Half-Bridge","Current Mode","SOIC-24","Standard","","20","10.4","true","500","1000","true","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP3133A","https://www.onsemi.com/download/data-sheet/pdf/NCP3133A-D.PDF","","NCP3133AMNTXG","0.55","3 A Integrated Synchronous Buck Converter","DC/DC","1.2","1.2","5.5","2.9","3","","1000","Step-Down","Voltage Mode","QFN-16","Standard","","","","","","","","","91","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1342","https://www.onsemi.com/download/data-sheet/pdf/NCP1342-D.PDF","","NCP1342ANDBDD1R2G","0.46","Quasi-Resonant Flyback Controller with Valley Lock-Out Switching","AC/DC","","","","","","","","Flyback","Current Mode","SOIC-9 NB","Standard","","30","9","true","500","800","false","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1342","https://www.onsemi.com/download/data-sheet/pdf/NCP1342-D.PDF","","NCP1342ANACED1R2G","0.49","Quasi-Resonant Flyback Controller with Valley Lock-Out Switching","AC/DC","","","","","","","","Flyback","Current Mode","SOIC-9 NB","Standard","","30","9","true","500","800","false","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1091","https://www.onsemi.com/download/data-sheet/pdf/NCP1090-D.PDF","","NCP1091DRG","0.53","Integrated PoE-PD Interface Controller with programmable UVLO, IEEE 802.3af, 15W","DC/DC","","","57","36","0.5","","","Power over Ethernet","Current Mode","SOIC-8","Standard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","FAN53870","https://www.onsemi.com/download/data-sheet/pdf/FAN53870-D.PDF","","FAN53870UC00X","0.47","Two Low Input LDOs, Three High PSRR LDOs, Two General Purpose LDOs PMIC, 7 LDO PMIC - 1.0A LDO 1/2, 1.8V I/O","DC/DC","1.05","2.8","5.5","1.9","1","","","LDO","Voltage Mode","WLCSP20 1.61x1.96x0.432","Standard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1092","https://www.onsemi.com/download/data-sheet/pdf/NCP1090-D.PDF","","NCP1092DRG","0.55","Integrated PoE-PD Interface Controller with Vaux support, IEEE 802.3af, 15W","DC/DC","","","57","36","0.5","","","Power over Ethernet","Current Mode","SOIC-8","Standard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"69","NCP1090","https://www.onsemi.com/download/data-sheet/pdf/NCP1090-D.PDF","","NCP1090DRG","0.60","Integrated PoE-PD Interface Controller, IEEE 802.3af, 15W","DC/DC","","","57","36","0.5","","","Power over Ethernet","Current Mode","SOIC-8","Standard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"68","NCP1091","https://www.onsemi.com/download/data-sheet/pdf/NCP1090-D.PDF","","NCP1091DG","0.68","Integrated PoE-PD Interface Controller with programmable UVLO, IEEE 802.3af, 15W","DC/DC","","","57","36","0.5","","","Power over Ethernet","Current Mode","SOIC-8","Standard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"68","NCP1090","https://www.onsemi.com/download/data-sheet/pdf/NCP1090-D.PDF","","NCP1090DG","0.75","Integrated PoE-PD Interface Controller, IEEE 802.3af, 15W","DC/DC","","","57","36","0.5","","","Power over Ethernet","Current Mode","SOIC-8","Standard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"68","NCP1340","https://www.onsemi.com/download/data-sheet/pdf/NCP1340-D.PDF","","NCP1340B8D1R2G","0.49","Quasi-Resonant Controller, High-Voltage, Featuring Valley Lock-Out Switching","AC/DC","","","","","","","","Flyback","Current Mode","SOIC-9 NB","Standard","","30","9","true","500","800","false","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"68","NCP1342","https://www.onsemi.com/download/data-sheet/pdf/NCP1342-D.PDF","","NCP1342BMDCDDD1R2G","0.49","Quasi-Resonant Flyback Controller with Valley Lock-Out Switching","AC/DC","","","","","","","","Flyback","Current Mode","SOIC-9 NB","Standard","","30","9","true","500","800","true","","","","","","","","","","","","true","true","","","","","","","","","","","","","","","","false","false","true","true","Active"
"68","NCP5663","https://www.onsemi.com/download/data-sheet/pdf/NCP5663-D.PDF","","NCP5663DSADJR4G","1.05","LDO Regulator, 3 A, Low Noise, with Enable, V<sub>out</sub>: Adj","DC/DC","","","9","2","3","1.3","","LDO","","D2PAK-5","Standard","","","","","","","","","","","1","65","28","","Positive","Single","true","false","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"68","NCP1092","https://www.onsemi.com/download/data-sheet/pdf/NCP1090-D.PDF","","NCP1092DG","1.00","Integrated PoE-PD Interface Controller with Vaux support, IEEE 802.3af, 15W","DC/DC","","","57","36","0.5","","","Power over Ethernet","Current Mode","SOIC-8","Standard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"68","NCP1532","https://www.onsemi.com/download/data-sheet/pdf/NCP1532-D.PDF","","NCP1532MUAATXG","0.68","Buck Converter, DC-DC, Dual, Low Iq, High Efficiency, 2.25 MHz, 1.6 A","DC/DC","0.9","3.3","5.5","2.7","1.6","","2250","Step-Down","Current Mode","UDFN-10","Standard","","","","","","","","","97","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"68","NCV890200","https://www.onsemi.com/download/data-sheet/pdf/NCV890200-D.PDF","","NCV890200PDR2G","1.68","Automotive Switching Regulator, Buck, 2 A, 2 MHz","DC/DC","0.8","18","40","4.5","2","","2000","Step-Down","Current Mode","SOIC-8 EP","Automotive","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","true","true","false","true","Active"
"68","NCP1593","https://www.onsemi.com/download/data-sheet/pdf/NCP1593-D.PDF","","NCP1593AMNTWG","0.48","Synchronous Buck Regulator, 1 MHz, 3.0 A","DC/DC","0.6","5","5.5","4","3","","1000","Step-Down","Current Mode","DFN-10","Standard","","","","","","","","","90","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"68","NCP1593","https://www.onsemi.com/download/data-sheet/pdf/NCP1593-D.PDF","","NCP1593BMNTWG","0.48","Synchronous Buck Regulator, 1 MHz, 3.0 A","DC/DC","0.6","5","5.5","4","3","","1000","Step-Down","Current Mode","DFN-10","Standard","","","","","","","","","90","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"68","NCP1597B","https://www.onsemi.com/download/data-sheet/pdf/NCP1597B-D.PDF","","NCP1597BMNTWG","0.35","Synchronous Buck Converter, 1 MHz, 2.0 A","DC/DC","0.8","0.8","5.5","4","2","","1000","Step-Down","Current Mode","DFN-10","Standard","","","","","","","","","90","","","","","","","","","","","","","","","","","","","","","","","","","","","false","false","true","true","Active"
"68","NCV8163","https://www.onsemi.com/download/data-sheet/pdf/NCV8163-D.PDF","","NCV8163BMX280TBG","'-","LDO Regulator, 250 mA, Ultra-Low Dropout, Ultra-Low Iq, Ultra-High PSRR, Ultra-Low Noise, 2.8 V, Non-Active Discharge","DC/DC","2.8","2.8","5.5","2.2","0.25","0.012","","LDO","","XDFN-4","Automotive","","","","","","","","","","","0.095","92","6.5","Automotive","Positive","Single","true","false","","","","","","","","","","","","","","","","","","true","true","true","true","Product Preview"
